ID,REG,DATE,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CASES
2429,jak-ut,20-09-2022,26.5,32.2,29.0,72.0,0,8.7,4.0,50.0,2.0,C ,8.0
2430,jak-ut,20-09-2023,27.0,32.8,29.5,73.0,0,7.4,7.0,50.0,2.0,NE,2.0
2431,jak-ut,20-09-2024,26.8,32.5,29.2,75.0,0.0,8.0,5.0,50.0,2.0,E,7.0
2432,jak-ut,20-10-2021,25.8,32.5,28.9,76,0.0,5.3,4.0,260.0,2.0,W ,2.0
2433,jak-ut,20-10-2022,26,31.8,28.4,83.0,8888,1.8,4.0,20.0,2.0,W ,3.0
2434,jak-ut,20-10-2023,27.8,32.6,29.7,78.0,0,8.9,7.0,40.0,2.0,C ,5.0
2435,jak-ut,20-10-2024,27.0,35.2,30.3,72.0,0.0,8.0,6.0,220.0,2.0,C,2.0
2436,jak-ut,20-11-2021,26.8,32.5,28.3,75.0,0.0,0.2,5.0,320.0,2.0,SW,4.0
2437,jak-ut,20-11-2022,26.4,34.2,29.6,74.0,0,5.4,9.0,280.0,5.0,W ,8.0
2438,jak-ut,20-11-2023,27,34.5,31.2,76.0,0,8.8,5.0,120.0,2.0,C ,3.0
2439,jak-ut,20-11-2024,27.0,33.4,29.5,76.0,8888.0,7.4,6.0,300.0,2.0,C,5.0
2440,jak-ut,20-12-2021,26.8,32,28,82.0,0.0,6.8,4.0,280.0,2.0,W ,11.0
2441,jak-ut,20-12-2022,26.6,30.8,28.4,81.0,0,8.0,4.0,270.0,2.0,NW,4.0
2442,jak-ut,20-12-2023,26.8,33.6,30.2,66.0,0,7.8,6.0,330.0,2.0,C ,6.0
2443,jak-ut,20-12-2024,25.0,31.5,28.4,83.0,9.0,5.2,5.0,270.0,3.0,W,5.0
2444,jak-ut,21-01-2021,25.8,28.6,27.3,88.0,4.3,5.3,5.0,310.0,2.0,NW,1.0
2445,jak-ut,21-01-2022,24.8,31.2,28.1,80.0,1.5,0.2,5.0,260.0,2.0,NW,10.0
2446,jak-ut,21-01-2023,26.4,31.4,28.2,79.0,0.9,7.9,5.0,330.0,3.0,W ,9.0
2447,jak-ut,21-01-2024,27.0,32.7,28.6,80.0,0,9.1,7.0,270.0,5.0,W ,6.0
2448,jak-ut,21-02-2021,25.5,30.4,27.4,84.0,5.1,1.9,5.0,310.0,2.0,NW,0.0
2450,jak-ut,21-02-2022,26.6,32.2,28.9,71.0,1.0,2.7,3.0,290.0,1.0,C ,11.0
2451,jak-ut,21-02-2023,26,30.6,27.7,82.0,2.3,6.6,6.0,260.0,3.0,W ,9.0
2452,jak-ut,21-02-2024,28.2,32,29.6,80.0,0,9.3,5.0,300.0,2.0,C ,10.0
2453,jak-ut,21-03-2021,26.8,32.3,29.1,78.0,0.2,4.7,7.0,310.0,3.0,W ,3.0
2454,jak-ut,21-03-2022,27.4,34.9,30.1,67.0,0,8.4,7.0,250.0,4.0,W ,17.0
2455,jak-ut,21-03-2023,26.2,32.2,28.9,80.0,0.4,7.8,4.0,40.0,1.0,C ,24.0
2456,jak-ut,21-03-2024,26.2,32.1,29.3,82.0,0,9.8,5.0,250.0,2.0,W ,33.0
2457,jak-ut,21-04-2021,26.8,32.8,29.5,81.0,0,0.0,6.0,40.0,3.0,NE,8.0
2458,jak-ut,21-04-2022,27,29.6,27.9,82.0,8888,6.6,3.0,160.0,1.0,C ,20.0
2459,jak-ut,21-04-2023,27.0,32.8,29.4,80,0.5,6.9,5,80,2,NE,15.0
2460,jak-ut,21-04-2024,27.4,32.6,29.7,81.0,0.4,4.7,4.0,300.0,1.0,C ,34.0
2461,jak-ut,21-05-2021,27.5,33.6,29.4,83.0,0,10.1,6.0,30.0,2.0,E ,6.0
2462,jak-ut,21-05-2022,26,31.4,28.0,81.0,3,6.1,5.0,70.0,2.0,E ,22.0
2463,jak-ut,21-05-2023,27.8,33.2,29.8,78.0,-,4.8,5.0,80.0,2.0,C ,3.0
2464,jak-ut,21-05-2024,27.6,33.4,30.9,73.0,0,5.9,4.0,30.0,2.0,NE,38.0
2465,jak-ut,21-06-2021,25,31.0,26.8,82.0,1.7,2.7,5.0,360.0,2.0,W ,0.0
2466,jak-ut,21-06-2022,26.7,32.4,29.1,76.0,0,8.8,5.0,70.0,2.0,C ,20.0
2467,jak-ut,21-06-2023,26.2,32.8,29.5,79.0,0,7.1,5.0,40.0,2.0,NE,8.0
2468,jak-ut,21-06-2024,26.4,33.7,30.2,74.0,0,8.8,5.0,40.0,2.0,E ,11.0
2469,jak-ut,21-07-2021,26.8,32.1,29.0,77.0,0.8,6.3,5.0,30.0,2.0,NW,2.0
2470,jak-ut,21-07-2022,26.8,32.0,28.9,78,0,8.9,4.0,80.0,1.0,C ,14.0
2471,jak-ut,21-07-2023,26.0,32.0,29.0,68.0,0,6.6,4.0,10.0,1.0,C ,3.0
2472,jak-ut,21-07-2024,25.8,33.6,29,75,0,8,5.0,40.0,1.0,C,11.0
2473,jak-ut,21-08-2021,26,30.8,28.2,76.0,8888,3.8,6.0,10.0,1.0,C ,1.0
2474,jak-ut,21-08-2022,27.6,32.2,29.3,78.0,0,8.9,5.0,70.0,2.0,NE,4.0
2475,jak-ut,21-08-2023,26.8,33.2,29.3,72.0,0,8.1,7.0,70.0,3.0,E ,9.0
2476,jak-ut,21-08-2024,26.8,32.8,28.9,77.0,0.0,8.0,5.0,40.0,3.0,E,6.0
2477,jak-ut,21-09-2021,26.8,32.6,29.1,71.0,0,9.1,7.0,10.0,2.0,SE,2.0
2478,jak-ut,21-09-2022,27,31.8,29.3,76.0,-,5.7,4.0,40.0,1.0,C ,2.0
2479,jak-ut,21-09-2023,27.6,31.5,29.3,74.0,-,7.7,6.0,50.0,2.0,NE,0.0
2480,jak-ut,21-09-2024,27.4,32.8,29.5,77.0,0.0,8.0,6.0,200.0,2.0,S,3.0
2481,jak-ut,21-10-2021,24.4,33.1,29.1,82,87.0,7.3,4.0,240.0,2.0,SE,2.0
2482,jak-ut,21-10-2022,26.2,30.6,28.7,78.0,0,6.1,4.0,300.0,1.0,C ,8.0
2483,jak-ut,21-10-2023,28.3,33.4,30.0,75.0,0,8.1,5.0,130.0,2.0,NE,3.0
2484,jak-ut,21-10-2024,27.4,33.8,30.0,71.0,0.0,8.0,4.0,120.0,2.0,SE,6.0
2485,jak-ut,21-11-2021,26.4,33.5,29.4,76.0,0.4,3.0,6.0,270.0,4.0,W ,5.0
2486,jak-ut,21-11-2022,26.5,34.3,29.6,75.0,8888,7.8,6.0,300.0,3.0,NW,10.0
2487,jak-ut,21-11-2023,28,34.1,30.4,80.0,0,6.6,6.0,40.0,2.0,C ,2.0
2488,jak-ut,21-11-2024,27.6,33.6,30.0,78.0,8888.0,7.3,5.0,280.0,2.0,W,4.0
2489,jak-ut,21-12-2021,25.5,29.7,26.9,87.0,2.5,2.4,3.0,130.0,2.0,W ,9.0
2490,jak-ut,21-12-2022,26.2,32.4,29.1,81.0,1.2,4.5,8.0,310.0,3.0,W ,4.0
2491,jak-ut,21-12-2023,25.8,33.4,30.1,69.0,-,9.2,6.0,310.0,2.0,W ,2.0
2492,jak-ut,21-12-2024,26.0,30.2,28.4,85.0,5.8,5.2,5.0,300.0,2.0,W,3.0
2493,jak-ut,22-01-2021,25.7,30,27.8,84.0,13.6,0.0,4.0,300.0,1.0,NW,1.0
2494,jak-ut,22-01-2022,25.1,31,27.6,81.0,13.3,8.5,5.0,300.0,2.0,W ,11.0
2495,jak-ut,22-01-2023,26.0,32.2,28.9,80.0,0,8.5,6.0,270.0,4.0,W ,6.0
2496,jak-ut,22-01-2024,26.7,33.4,29.7,75.0,2.8,6.5,7.0,270.0,5.0,W ,6.0
2497,jak-ut,22-02-2021,25.6,30.8,28.1,80.0,8888,8.6,6.0,300.0,3.0,NW,0.0
2498,jak-ut,22-02-2022,26.0,32.8,29.0,78.0,1.8,3.7,7.0,340.0,2.0,W ,7.0
2499,jak-ut,22-02-2023,25.2,30.6,27.8,82.0,13.0,5.8,7.0,330.0,2.0,W ,8.0
2500,jak-ut,22-02-2024,27.5,33.6,29.9,78.0,8888,0.9,5.0,270.0,2.0,W ,13.0
2501,jak-ut,22-03-2021,26.8,32.5,29.0,79.0,0,8.6,9.0,320.0,4.0,W ,10.0
2502,jak-ut,22-03-2022,27,32.3,29.6,74.0,0,5.4,6.0,330.0,3.0,W ,21.0
2503,jak-ut,22-03-2023,26.6,32.4,29.2,76.0,0,9.1,5.0,20.0,1.0,C ,9.0
2504,jak-ut,22-03-2024,24.6,29.9,26.7,91.0,62.5,9.5,3.0,300.0,1.0,C ,27.0
2505,jak-ut,22-04-2021,27.2,32.9,29.6,79.0,0,10.1,4.0,60.0,2.0,NE,6.0
2506,jak-ut,22-04-2022,-,-,-,90.0,8,0.4,6.0,90.0,1.0,C ,20.0
2507,jak-ut,22-04-2023,27.4,34,30.3,74,0,8.7,6,100,3,E ,6.0
2508,jak-ut,22-04-2024,27.8,33.8,31.1,77.0,8888,4.8,4.0,30.0,2.0,NE,62.0
2509,jak-ut,22-05-2021,27.7,32.4,29.8,79.0,0,8.5,4.0,40.0,2.0,C ,9.0
2511,jak-ut,22-05-2022,26,31.1,28.4,82.0,-,4.3,5.0,70.0,2.0,E ,17.0
2512,jak-ut,22-05-2023,27.2,32.5,29.5,78.0,2.4,7.4,5.0,30.0,1.0,C ,15.0
2513,jak-ut,22-05-2024,28.6,33.7,30.8,74.0,-,7.5,4.0,20.0,3.0,E ,35.0
2514,jak-ut,22-06-2021,25.1,31.2,27.7,78.0,0,2,3.0,60.0,2.0,NE,0.0
2515,jak-ut,22-06-2022,26.2,32.8,28.7,80.0,2.8,9,5.0,130.0,2.0,C ,17.0
2516,jak-ut,22-06-2023,27.3,33.6,29.6,80.0,8888,7.3,5.0,90.0,2.0,C ,11.0
2517,jak-ut,22-06-2024,27,32.4,29.3,76.0,0,8.1,6.0,40.0,2.0,NE,5.0
2518,jak-ut,22-07-2021,22,31.2,28.3,77.0,0.6,5.8,4.0,30.0,2.0,NE,4.0
2519,jak-ut,22-07-2022,27.0,31.2,29,78,-,8.2,6.0,60.0,2.0,NE,18.0
2520,jak-ut,22-07-2023,26.2,32.4,29.1,76.0,-,6.1,6.0,10.0,2.0,N ,3.0
2521,jak-ut,22-07-2024,26.8,32.0,29,77,0,8,3.0,140.0,1.0,C,19.0
2522,jak-ut,22-08-2021,26,33.4,29.0,73.0,0,1.4,6.0,70.0,2.0,C ,2.0
2523,jak-ut,22-08-2022,26,30.4,28.0,78.0,0,7.6,3.0,40.0,1.0,C ,18.0
2524,jak-ut,22-08-2023,26.4,32.8,29.0,72.0,0,7.6,6.0,50.0,2.0,E ,2.0
2525,jak-ut,22-08-2024,26.8,33.2,29.1,76.0,0.0,8.0,5.0,40.0,3.0,SE,7.0
2526,jak-ut,22-09-2021,26.6,34.2,29.6,69.0,0,8.3,5.0,120.0,3.0,E ,6.0
2527,jak-ut,22-09-2022,27,31.0,28.6,80.0,0,6.0,4.0,230.0,1.0,C ,10.0
2528,jak-ut,22-09-2023,26.8,32.6,29.0,70.0,2.5,7.0,5.0,50.0,2.0,E ,3.0
2529,jak-ut,22-09-2024,27.6,32.6,29.7,80.0,0.0,8.0,4.0,40.0,2.0,NE,2.0
2530,jak-ut,22-10-2021,26.5,32.0,29.4,76,0.0,7.2,4.0,50.0,2.0,C ,4.0
2531,jak-ut,22-10-2022,27,32.6,29.1,79.0,8888,0.0,4.0,350.0,1.0,C ,8.0
2532,jak-ut,22-10-2023,28.4,33.5,30.4,74.0,0,9.5,4.0,50.0,1.0,C ,1.0
2533,jak-ut,22-10-2024,27.6,33.8,30.1,73.0,0.0,8.0,5.0,50.0,2.0,C,3.0
2534,jak-ut,22-11-2021,27.2,33.0,29.2,76.0,0.0,7.5,6.0,290.0,4.0,W ,9.0
2535,jak-ut,22-11-2022,26.8,34.6,30.0,72.0,0,7.7,9.0,330.0,4.0,W ,8.0
2536,jak-ut,22-11-2023,25,34.0,30.7,78.0,30.5,9.3,5.0,300.0,2.0,C ,2.0
2537,jak-ut,22-11-2024,26.8,33.8,29.7,74.0,0.0,7.0,5.0,260.0,2.0,C,9.0
2538,jak-ut,22-12-2021,25.4,32.4,29,76.0,1.9,0.6,4.0,350.0,1.0,C ,7.0
2539,jak-ut,22-12-2022,26.7,31.2,28.5,83.0,8888,7.2,7.0,300.0,3.0,W ,8.0
2540,jak-ut,22-12-2023,26.6,32.6,30.0,74.0,0,9.4,4.0,320.0,2.0,C ,1.0
2541,jak-ut,22-12-2024,25.6,31.4,28.2,85.0,11.4,0.6,4.0,300.0,1.0,C,4.0
2542,jak-ut,23-01-2021,26.4,30,27.4,86.0,0,1.5,6.0,10.0,2.0,C ,0.0
2543,jak-ut,23-01-2022,24.8,32.4,29.3,74.0,0.8,6,6.0,330.0,3.0,W ,7.0
2544,jak-ut,23-01-2023,26.2,31.7,28.3,78.0,0,5.8,9.0,290.0,5.0,W ,15.0
2545,jak-ut,23-01-2024,27.0,34.8,30.3,71.0,0,6.9,6.0,260.0,4.0,W ,5.0
2546,jak-ut,23-02-2021,26.6,31.2,28.2,81.0,-,5.8,6.0,280.0,3.0,W ,0.0
2547,jak-ut,23-02-2022,25.4,31.4,28.0,78.0,4.0,7.3,8.0,270.0,3.0,NW,9.0
2548,jak-ut,23-02-2023,24.4,30.2,27.3,85.0,85.1,5.0,10.0,310.0,3.0,NW,3.0
2549,jak-ut,23-02-2024,27.4,33.6,30.3,75.0,0,5.6,6.0,300.0,3.0,W ,22.0
2550,jak-ut,23-03-2021,27,33.0,29.3,76.0,8,10,8.0,310.0,4.0,W ,1.0
2551,jak-ut,23-03-2022,27.6,32,28.5,76.0,0,2.5,6.0,310.0,3.0,W ,11.0
2552,jak-ut,23-03-2023,27.4,32.3,29.7,80.0,-,8.1,5.0,40.0,2.0,C ,13.0
2553,jak-ut,23-03-2024,25.2,32.8,29.9,80.0,23.4,0.3,4.0,40.0,1.0,C ,30.0
2554,jak-ut,23-04-2021,27.4,32.8,29.4,84.0,0,8.2,3.0,100.0,2.0,E ,4.0
2555,jak-ut,23-04-2022,-,32.6,28.2,83.0,19.2,2.2,5.0,30.0,1.0,C ,19.0
2556,jak-ut,23-04-2023,27.8,33.6,30,78,0,8.7,6,90,2,C ,10.0
2557,jak-ut,23-04-2024,28.2,33.4,30.4,78.0,-,9.1,5.0,10.0,1.0,C ,63.0
2558,jak-ut,23-05-2021,27.2,32.6,29.2,86.0,-,6.4,5.0,60.0,2.0,C ,4.0
2559,jak-ut,23-05-2022,26.6,33.0,29.5,76.0,-,0.7,7.0,50.0,4.0,SE,31.0
2560,jak-ut,23-05-2023,22.4,32.6,29.6,78.0,8888,7.2,4.0,50.0,2.0,C ,14.0
2561,jak-ut,23-05-2024,28.8,32.0,29.1,83.0,0,3.9,5.0,230.0,2.0,E ,35.0
2562,jak-ut,23-06-2021,25.3,30.4,28.0,81.0,0,5.2,3.0,70.0,1.0,C ,1.0
2563,jak-ut,23-06-2022,26.2,34.0,29.4,78.0,-,6.1,6.0,110.0,2.0,S ,22.0
2564,jak-ut,23-06-2023,27.2,33.4,29.8,78.0,0,6.7,6.0,60.0,2.0,C ,2.0
2565,jak-ut,23-06-2024,26,34.6,30.4,68.0,0,6.6,5.0,120.0,2.0,C ,11.0
2566,jak-ut,23-07-2021,25.8,31.2,27.9,80.0,2.6,1.3,6.0,320.0,2.0,C ,1.0
2567,jak-ut,23-07-2022,26.3,32.8,28.8,79,8888,2.2,5.0,60.0,2.0,C ,9.0
2568,jak-ut,23-07-2023,26.6,33.2,28.9,72.0,0,8.0,7.0,20.0,3.0,N ,5.0
2569,jak-ut,23-07-2024,26.6,32.2,28.8,73,0,7.1,4.0,350.0,2.0,C,17.0
2570,jak-ut,23-08-2021,26.4,32.3,29.0,76.0,0,3.3,7.0,30.0,2.0,NE,2.0
2571,jak-ut,23-08-2022,26.8,33.4,29.2,78.0,0,2.1,5.0,60.0,2.0,C ,12.0
2572,jak-ut,23-08-2023,26.6,31.8,28.8,71.0,0,8.1,6.0,30.0,3.0,NE,3.0
2573,jak-ut,23-08-2024,27.0,31.8,29.0,79.0,0.0,8.0,4.0,40.0,2.0,C,3.0
2574,jak-ut,23-09-2021,27.0,33.9,29.9,68.0,0,9.7,23.0,80.0,4.0,E ,5.0
2575,jak-ut,23-09-2022,26.8,32.2,28.6,81.0,0.2,1.0,3.0,150.0,1.0,C ,2.0
2576,jak-ut,23-09-2023,26.8,32.4,29.1,68.0,0,8.9,5.0,50.0,2.0,C ,5.0
2577,jak-ut,23-09-2024,28.0,33.8,30.3,78.0,0.0,6.2,5.0,60.0,3.0,E,7.0
2578,jak-ut,23-10-2021,26.4,32.2,28.8,78,8.6,5.1,4.0,80.0,2.0,NE,5.0
2579,jak-ut,23-10-2022,24.8,33.1,28.6,82.0,98,8.8,5.0,300.0,2.0,NW,9.0
2580,jak-ut,23-10-2023,28,33.0,28.5,83.0,0,6,3.0,120.0,1.0,C ,3.0
2581,jak-ut,23-10-2024,28.4,33.7,30.9,74.0,0.0,8.0,4.0,40.0,2.0,C,6.0
2582,jak-ut,23-11-2021,26.2,32.0,28.1,74.0,8888.0,2.4,13.0,240.0,6.0,W ,10.0
2583,jak-ut,23-11-2022,27.2,33.2,28.4,79.0,-,8.7,4.0,350.0,2.0,C ,4.0
2584,jak-ut,23-11-2023,27.6,32.0,29.6,84.0,-,3.1,5.0,40.0,1.0,C ,2.0
2585,jak-ut,23-11-2024,27.0,33.6,29.4,77.0,0.0,5.8,5.0,300.0,3.0,W,4.0
2586,jak-ut,23-12-2021,26,32,27.7,81.0,0.0,6.3,6.0,270.0,2.0,W ,9.0
2587,jak-ut,23-12-2022,25.0,29.8,27.4,84.0,23.9,0.5,6.0,330.0,3.0,NW,4.0
2588,jak-ut,23-12-2023,27.6,33.4,31.0,72.0,0,3.9,5.0,320.0,2.0,C ,2.0
2589,jak-ut,23-12-2024,26.0,29.6,27.1,92.0,22.0,3.7,4.0,300.0,1.0,C,6.0
2590,jak-ut,24-01-2021,-,-,24.7,95.0,80.5,1.0,6.0,330.0,2.0,C ,0.0
2591,jak-ut,24-01-2022,26.8,33.8,29.6,72.0,0.0,9.3,6.0,270.0,4.0,W ,8.0
2592,jak-ut,24-01-2023,26.4,32.6,28.8,77.0,8888,4.6,7.0,270.0,5.0,W ,8.0
2593,jak-ut,24-01-2024,27.4,33.0,29.7,75.0,0,4.1,8.0,280.0,4.0,W ,4.0
2594,jak-ut,24-02-2021,26.0,31.4,28.5,77.0,1,3.1,9.0,270.0,4.0,W ,1.0
2595,jak-ut,24-02-2022,24.6,32.6,28.0,70.0,6.3,3.8,6.0,270.0,3.0,W ,13.0
2596,jak-ut,24-02-2023,24.8,28.5,26.0,93.0,60.5,3.1,5.0,300.0,2.0,C ,6.0
2597,jak-ut,24-02-2024,28.2,32.2,29.2,80.0,0,2.8,7.0,340.0,3.0,W ,9.0
2598,jak-ut,24-03-2021,27,32.6,28.9,74.0,1,10.6,9.0,280.0,4.0,W ,3.0
2599,jak-ut,24-03-2022,26.2,32,28.5,78.0,-,3.4,5.0,320.0,1.0,C ,17.0
2600,jak-ut,24-03-2023,28,32.8,29.9,79.0,0,8,4.0,10.0,1.0,C ,16.0
2601,jak-ut,24-03-2024,26.3,33,30.1,80.0,0,9.4,6.0,10.0,2.0,C ,30.0
2602,jak-ut,24-04-2021,26.2,32.2,28.9,83.0,9.5,7.8,6.0,20.0,2.0,C ,4.0
2603,jak-ut,24-04-2022,25.2,32.4,28.9,80.0,1.6,8.7,3.0,310.0,1.0,C ,12.0
2604,jak-ut,24-04-2023,27.8,33.5,30,78,-,7.3,6,50,2,C ,11.0
2605,jak-ut,24-04-2024,28,33.0,29.7,82.0,-,8.7,4.0,20.0,2.0,C ,64.0
2606,jak-ut,24-05-2021,27.2,33.0,29.7,83.0,-,5.0,5.0,60.0,2.0,S ,6.0
2607,jak-ut,24-05-2022,27.4,33.6,29.8,76.0,0,7.3,7.0,110.0,3.0,SE,26.0
2608,jak-ut,24-05-2023,27.6,32.8,29.5,76.0,0,4.5,6.0,80.0,2.0,SE,13.0
2609,jak-ut,24-05-2024,27.8,32.8,29.4,80.0,8888,0.5,6.0,80.0,3.0,E ,32.0
2610,jak-ut,24-06-2021,-,30.4,27.6,80.0,0,0,5.0,120.0,2.0,SE,0.0
2611,jak-ut,24-06-2022,26.8,31.2,28.3,80.0,-,3.7,6.0,80.0,1.0,C ,19.0
2612,jak-ut,24-06-2023,25.8,31.8,28.7,84.0,3.5,7.2,4.0,40.0,1.0,C ,4.0
2613,jak-ut,24-06-2024,26.2,33,29.8,77.0,-,7.9,5.0,60.0,2.0,C ,12.0
2614,jak-ut,24-07-2021,25.4,31.8,28.1,80.0,4.3,1.9,4.0,20.0,1.0,C ,1.0
2615,jak-ut,24-07-2022,26.6,32.0,28.7,80,0,8.9,4.0,40.0,2.0,C ,7.0
2616,jak-ut,24-07-2023,26.6,31.8,28.5,82.0,0,8.0,6.0,70.0,1.0,C ,1.0
2617,jak-ut,24-07-2024,26.6,31.8,28.9,77,0,8,6.0,30.0,2.0,NE,23.0
2618,jak-ut,24-08-2021,27.4,32.1,29.5,71.0,0,8,3.0,50.0,1.0,C ,2.0
2619,jak-ut,24-08-2022,27,32.3,29.2,78.0,0,8.6,5.0,40.0,2.0,C ,19.0
2620,jak-ut,24-08-2023,26.7,33.0,29.2,74.0,0,9.0,9.0,50.0,3.0,E ,8.0
2621,jak-ut,24-08-2024,26.5,32.4,28.7,77.0,0.0,7.9,6.0,10.0,2.0,C,10.0
2622,jak-ut,24-09-2021,27.2,33.4,29.6,70.0,0,7.8,6.0,60.0,3.0,E ,2.0
2623,jak-ut,24-09-2022,26.2,32.7,29.3,82.0,0,4.6,5.0,360.0,2.0,C ,5.0
2624,jak-ut,24-09-2023,27.0,32.2,29.3,76.0,-,4.6,4.0,10.0,1.0,C ,2.0
2625,jak-ut,24-09-2024,28.4,32.0,28.6,86.0,0.0,6.0,5.0,60.0,1.0,C,1.0
2626,jak-ut,24-10-2021,26.6,33.3,30.1,72,0.0,6.1,5.0,20.0,1.0,C ,1.0
2627,jak-ut,24-10-2022,25.6,33.8,29.1,77.0,0,8.1,8.0,360.0,4.0,W ,10.0
2628,jak-ut,24-10-2023,27.8,32.8,29.9,74.0,0,7.7,5.0,80.0,2.0,E ,3.0
2629,jak-ut,24-10-2024,26.0,32.9,30.1,73.0,23.2,8.0,5.0,110.0,2.0,E,8.0
2630,jak-ut,24-11-2021,25.8,33.9,29.1,66.0,0.0,1.7,4.0,310.0,3.0,W ,2.0
2631,jak-ut,24-11-2022,25,31.6,28.4,80.0,13.3,5,7.0,260.0,2.0,C ,16.0
2632,jak-ut,24-11-2023,28,32.6,28.6,86.0,0,0.5,4.0,300.0,1.0,C ,5.0
2633,jak-ut,24-11-2024,27.1,33.9,29.3,76.0,0.0,5.6,5.0,250.0,2.0,W,5.0
2634,jak-ut,24-12-2021,25.6,32.4,28.7,78.0,1.6,4.1,6.0,310.0,2.0,NW,7.0
2635,jak-ut,24-12-2022,25.6,31.0,28.5,82.0,0,0.0,6.0,310.0,3.0,W ,6.0
2636,jak-ut,24-12-2023,28.4,33.8,30.7,73.0,0,7.2,5.0,30.0,2.0,C ,4.0
2637,jak-ut,24-12-2024,24.0,30.8,27.5,87.0,22.5,0.0,5.0,270.0,2.0,W,8.0
2638,jak-ut,25-01-2021,24,31.1,27.7,84.0,26,0.0,5.0,320.0,2.0,NW,0.0
2639,jak-ut,25-01-2022,27.2,31.4,28.7,80.0,0.0,9.1,6.0,290.0,3.0,W ,14.0
2640,jak-ut,25-01-2023,25.4,29.7,27.0,82.0,0.8,7.5,7.0,270.0,4.0,W ,9.0
2641,jak-ut,25-01-2024,27.0,32.4,29.8,78.0,0,7.5,5.0,330.0,3.0,W ,8.0
2642,jak-ut,25-02-2021,24.6,29.9,26.9,87.0,3.3,0.0,8.0,310.0,3.0,NW,4.0
2643,jak-ut,25-02-2022,25.0,30.2,28.0,72.0,0.0,3.0,6.0,270.0,3.0,W ,7.0
2644,jak-ut,25-02-2023,24.2,29.8,27.5,86.0,54.7,0.0,7.0,340.0,4.0,NW,5.0
2645,jak-ut,25-02-2024,27.2,31.9,28.7,82.0,0.2,4.8,6.0,300.0,2.0,C ,12.0
2646,jak-ut,25-03-2021,27,31.4,28.9,81.0,0,5.6,5.0,310.0,2.0,W ,2.0
2647,jak-ut,25-03-2022,26.2,34,29.5,78.0,-,8,4.0,30.0,2.0,NE,21.0
2648,jak-ut,25-03-2023,27.8,32.2,28.6,84.0,0,7.7,9.0,220.0,3.0,C ,11.0
2649,jak-ut,25-03-2024,27.4,32.2,29.7,81.0,8888,9.2,4.0,50.0,1.0,C ,48.0
2650,jak-ut,25-04-2021,26.6,32.1,29.1,83.0,-,8.0,6.0,40.0,2.0,NE,4.0
2651,jak-ut,25-04-2022,26.4,-,29.3,76.0,8888,7.1,5.0,30.0,2.0,C ,20.0
2652,jak-ut,25-04-2023,26.2,32,29.2,76,14.5,9.0,5,40,2,C ,16.0
2653,jak-ut,25-04-2024,25.6,32.2,29.1,84.0,49,4.8,5.0,40.0,2.0,NE,64.0
2654,jak-ut,25-05-2021,25.4,33.2,28.9,82.0,35.2,5.5,5.0,30.0,3.0,SE,4.0
2655,jak-ut,25-05-2022,27,33.2,27.8,85.0,1.3,6.3,6.0,270.0,2.0,C ,24.0
2656,jak-ut,25-05-2023,26.8,32.8,29.6,79.0,0,6.0,4.0,30.0,2.0,C ,10.0
2657,jak-ut,25-05-2024,26.5,28.0,27.1,90.0,5.5,5.3,4.0,100.0,1.0,C ,35.0
2658,jak-ut,25-06-2021,25.8,33.2,28.7,76.0,0.5,1.2,4.0,60.0,2.0,SE,2.0
2659,jak-ut,25-06-2022,26.8,31.4,28.5,79.0,0,1.9,5.0,40.0,1.0,C ,19.0
2660,jak-ut,25-06-2023,26.6,32.0,28.8,86.0,2,7.7,5.0,60.0,2.0,C ,4.0
2661,jak-ut,25-06-2024,27.6,31.4,27.6,84.0,0,5.2,9.0,100.0,1.0,C ,6.0
2662,jak-ut,25-07-2021,25.2,32.0,27.9,78.0,1.5,4.3,6.0,70.0,2.0,NE,2.0
2663,jak-ut,25-07-2022,26.6,32.3,28.9,78,1,8.9,4.0,70.0,2.0,C ,15.0
2664,jak-ut,25-07-2023,26.0,31.3,28.3,82.0,0,5.7,5.0,90.0,1.0,C ,5.0
2665,jak-ut,25-07-2024,26.8,32.0,28.7,75,0,6,4.0,40.0,1.0,C,16.0
2666,jak-ut,25-08-2021,26.3,32.4,28.7,70.0,8888,0.4,4.0,50.0,2.0,NE,4.0
2667,jak-ut,25-08-2022,26.9,32.4,29.2,72.0,0,6.5,5.0,50.0,2.0,C ,11.0
2668,jak-ut,25-08-2023,26.8,32.4,28.9,76.0,0,8.9,6.0,10.0,2.0,NE,4.0
2669,jak-ut,25-08-2024,27.0,32.4,28.9,71.0,0.0,7.2,6.0,40.0,2.0,SE,3.0
2670,jak-ut,25-09-2021,27.6,33.2,29.7,74.0,0,10.2,6.0,50.0,3.0,SE,0.0
2671,jak-ut,25-09-2022,27.1,32.4,29.5,75.0,0,8.7,6.0,10.0,2.0,C ,4.0
2672,jak-ut,25-09-2023,26.2,33.2,29.2,70.0,0,7.6,6.0,40.0,2.0,C ,2.0
2673,jak-ut,25-09-2024,27.2,33.0,27.6,83.0,8888.0,2.3,5.0,50.0,2.0,C,10.0
2674,jak-ut,25-10-2021,28.1,33.2,30,71,0.0,11.2,6.0,340.0,1.0,C ,2.0
2675,jak-ut,25-10-2022,26.6,31.2,28.0,82.0,0,7.1,8.0,270.0,3.0,W ,7.0
